CH1;CH2;CH3;CH4;CH5;CH6
230=247.829,18.9897,-44.5267,46.0328,-329.687,-10.2795
231=247.829,18.9897,-44.5267,46.0328,-329.375,-10.591
232=247.829,19.301,-44.5267,45.7259,-329.687,-10.591
233=247.829,18.9897,-44.5267,45.7259,-329.687,-10.591
234=248.14,18.9897,-44.5267,46.0328,-329.687,-10.2795
235=247.517,18.9897,-44.5267,46.0328,-329.375,-10.2795
236=247.829,19.301,-44.5267,45.7259,-329.375,-10.2795
237=247.829,18.9897,-44.5267,46.0328,-329.687,-10.2795
238=247.517,18.9897,-44.8338,45.7259,-329.375,-10.591
239=247.517,19.301,-44.2196,45.7259,-329.375,-10.591
240=247.829,18.3671,-44.8338,46.0328,-329.375,-10.9025
241=247.829,18.6784,-44.2196,46.0328,-329.064,-10.9025
242=247.829,18.9897,-45.1409,45.7259,-329.375,-10.591
243=247.829,18.6784,-44.8338,45.7259,-329.064,-10.591
244=247.829,18.9897,-44.5267,46.0328,-328.752,-10.591
245=247.517,18.9897,-44.5267,46.0328,-329.064,-10.2795
246=247.829,18.6784,-44.5267,46.0328,-329.064,-10.591
247=247.829,18.6784,-44.5267,46.0328,-329.375,-10.2795
248=247.517,19.301,-44.5267,46.0328,-329.375,-10.2795
249=247.829,18.9897,-44.5267,45.7259,-329.375,-10.2795
250=247.517,18.9897,-44.8338,45.7259,-329.375,-10.591
251=247.829,18.9897,-44.5267,46.0328,-329.064,-10.9025
252=247.517,18.9897,-44.5267,46.0328,-329.375,-10.591
253=247.517,19.301,-44.5267,45.7259,-329.687,-10.591
254=248.14,18.6784,-44.8338,45.7259,-329.999,-10.9025
255=248.14,18.9897,-44.8338,45.7259,-329.999,-10.9025
256=247.517,19.301,-44.5267,46.0328,-329.375,-10.591
257=247.517,19.301,-44.5267,46.0328,-329.687,-10.2795
258=247.517,19.301,-44.5267,45.7259,-329.375,-10.2795
259=247.517,19.301,-44.5267,45.7259,-329.375,-10.2795
260=247.829,18.9897,-44.5267,46.0328,-329.375,-10.591
261=247.829,18.9897,-44.8338,46.0328,-329.687,-10.2795
262=247.829,19.301,-44.5267,46.0328,-329.687,-10.591
263=247.829,18.9897,-44.5267,45.7259,-329.064,-10.591
264=247.517,18.9897,-44.8338,45.7259,-329.064,-10.9025
265=247.829,18.9897,-44.8338,46.0328,-329.064,-10.9025
266=247.517,18.9897,-44.5267,45.7259,-329.064,-10.9025
